segment,day,period,sample_size,travel_time,avg_speed,sequence,segment_length
lamar_morrow$lamar_payton_gin,0,pm_off,160,112.38125,42.2625,18,1.31
lamar_morrow$lamar_payton_gin,1,pm_off,168,116.077381,42.05952381,18,1.31
lamar_morrow$lamar_payton_gin,2,pm_off,163,118.1288344,41.43558282,18,1.31
lamar_morrow$lamar_payton_gin,3,pm_off,141,115.6028369,41.80141844,18,1.31
lamar_morrow$lamar_payton_gin,4,pm_off,183,117.136612,40.67213115,18,1.31
lamar_morrow$lamar_payton_gin,5,pm_off,142,124.971831,40.95774648,18,1.31
lamar_morrow$lamar_payton_gin,6,pm_off,137,114.0145985,42.00729927,18,1.31
lamar_morrow$lamar_payton_gin,0,pm_peak,398,131.258794,37.3241206,18,1.31
lamar_morrow$lamar_payton_gin,1,pm_peak,460,135.4673913,36.51956522,18,1.31
lamar_morrow$lamar_payton_gin,2,pm_peak,351,126.991453,38.44159544,18,1.31
lamar_morrow$lamar_payton_gin,3,pm_peak,372,125.0430108,38.52956989,18,1.31
lamar_morrow$lamar_payton_gin,4,pm_peak,324,125.0123457,38.56790123,18,1.31
lamar_morrow$lamar_payton_gin,5,pm_peak,220,120.3590909,40.16363636,18,1.31
lamar_morrow$lamar_payton_gin,6,pm_peak,233,114.0729614,41.86266094,18,1.31
lamar_payton_gin$lamar_rundberg,0,am_off,174,43.09195402,37.40804598,19,0.422
lamar_payton_gin$lamar_rundberg,1,am_off,118,47.55084746,35.73728814,19,0.422
lamar_payton_gin$lamar_rundberg,2,am_off,114,41.28947368,39.38596491,19,0.422
lamar_payton_gin$lamar_rundberg,3,am_off,136,44.97794118,37.66911765,19,0.422
lamar_payton_gin$lamar_rundberg,4,am_off,131,46.19083969,35.64885496,19,0.422
lamar_payton_gin$lamar_rundberg,5,am_off,172,42.75581395,37.89534884,19,0.422
lamar_payton_gin$lamar_rundberg,6,am_off,249,43.25301205,37.58232932,19,0.422
lamar_payton_gin$lamar_rundberg,0,am_peak,424,51.19811321,32.64150943,19,0.422
lamar_payton_gin$lamar_rundberg,1,am_peak,490,53.6122449,31.53877551,19,0.422
lamar_payton_gin$lamar_rundberg,2,am_peak,479,49.97703549,33.37578288,19,0.422
lamar_payton_gin$lamar_rundberg,3,am_peak,488,55.16188525,30.68647541,19,0.422
lamar_payton_gin$lamar_rundberg,4,am_peak,475,50.74526316,32.70315789,19,0.422
lamar_payton_gin$lamar_rundberg,5,am_peak,266,47.69548872,34.96240602,19,0.422
lamar_payton_gin$lamar_rundberg,6,am_peak,236,43.77966102,37.11440678,19,0.422
lamar_payton_gin$lamar_rundberg,0,mid_day,1064,65.95394737,26.48966165,19,0.422
lamar_payton_gin$lamar_rundberg,1,mid_day,1213,68.69497115,25.92168178,19,0.422
lamar_payton_gin$lamar_rundberg,2,mid_day,1000,60.894,28.269,19,0.422
lamar_payton_gin$lamar_rundberg,3,mid_day,1012,60.52075099,28.29940711,19,0.422
lamar_payton_gin$lamar_rundberg,4,mid_day,1047,69.76599809,25.39063992,19,0.422
lamar_payton_gin$lamar_rundberg,5,mid_day,797,79.37515684,23.18820577,19,0.422
lamar_payton_gin$lamar_rundberg,6,mid_day,990,63.37272727,26.80606061,19,0.422
lamar_payton_gin$lamar_rundberg,0,pm_off,467,50.34261242,33.09207709,19,0.422
lamar_payton_gin$lamar_rundberg,1,pm_off,575,51.33913043,32.42782609,19,0.422
lamar_payton_gin$lamar_rundberg,2,pm_off,497,52.35211268,31.85311871,19,0.422
lamar_payton_gin$lamar_rundberg,3,pm_off,445,52.03370787,31.91910112,19,0.422
lamar_payton_gin$lamar_rundberg,4,pm_off,416,57.00480769,29.02163462,19,0.422
lamar_payton_gin$lamar_rundberg,5,pm_off,461,57.85683297,28.89370933,19,0.422
lamar_payton_gin$lamar_rundberg,6,pm_off,447,49.80313199,32.72930649,19,0.422
lamar_payton_gin$lamar_rundberg,0,pm_peak,670,92.28208955,22.65820896,19,0.422
lamar_payton_gin$lamar_rundberg,1,pm_peak,972,98.58950617,19.90432099,19,0.422
lamar_payton_gin$lamar_rundberg,2,pm_peak,745,85.34630872,21.60268456,19,0.422
lamar_payton_gin$lamar_rundberg,3,pm_peak,726,79.66942149,22.86225895,19,0.422
lamar_payton_gin$lamar_rundberg,4,pm_peak,700,109.97,18.01714286,19,0.422
lamar_payton_gin$lamar_rundberg,5,pm_peak,534,64.35205993,26.44007491,19,0.422
lamar_payton_gin$lamar_rundberg,6,pm_peak,599,58.77796327,28.12687813,19,0.422
lamar_rundberg$lamar_braker,0,am_off,53,224.1320755,29.73584906,20,1.45
lamar_rundberg$lamar_braker,1,am_off,32,250.15625,30.28125,20,1.45
lamar_rundberg$lamar_braker,2,am_off,57,228.2807018,30.87719298,20,1.45
lamar_rundberg$lamar_braker,3,am_off,45,285.2,27.22222222,20,1.45
lamar_rundberg$lamar_braker,4,am_off,38,290.3947368,27.47368421,20,1.45
lamar_rundberg$lamar_braker,5,am_off,49,201.2244898,31.53061224,20,1.45
lamar_rundberg$lamar_braker,6,am_off,71,219.4929577,29.50704225,20,1.45
lamar_rundberg$lamar_braker,0,am_peak,134,278.2910448,23.98507463,20,1.45
lamar_rundberg$lamar_braker,1,am_peak,163,257.9570552,24.38650307,20,1.45
lamar_rundberg$lamar_braker,2,am_peak,190,267.0210526,23.97368421,20,1.45
lamar_rundberg$lamar_braker,3,am_peak,163,264.803681,25.08588957,20,1.45
lamar_rundberg$lamar_braker,4,am_peak,162,273.7098765,23.56790123,20,1.45
lamar_rundberg$lamar_braker,5,am_peak,83,244.626506,27.15662651,20,1.45
lamar_rundberg$lamar_braker,6,am_peak,69,284.2463768,26.72463768,20,1.45
lamar_rundberg$lamar_braker,0,mid_day,343,318.7784257,20.53644315,20,1.45
lamar_rundberg$lamar_braker,1,mid_day,407,317.3734644,20.20884521,20,1.45
lamar_rundberg$lamar_braker,2,mid_day,334,270.6826347,22.58083832,20,1.45
lamar_rundberg$lamar_braker,3,mid_day,338,294.887574,21.96745562,20,1.45
lamar_rundberg$lamar_braker,4,mid_day,348,347.612069,18.8045977,20,1.45
lamar_rundberg$lamar_braker,5,mid_day,254,364.980315,17.71259843,20,1.45
lamar_rundberg$lamar_braker,6,mid_day,283,284.3886926,22.26855124,20,1.45
lamar_rundberg$lamar_braker,0,pm_off,111,233.4054054,25.99099099,20,1.45
lamar_rundberg$lamar_braker,1,pm_off,155,237.0322581,25.98709677,20,1.45
lamar_rundberg$lamar_braker,2,pm_off,135,257.7555556,24.62962963,20,1.45
lamar_rundberg$lamar_braker,3,pm_off,131,238.7328244,25.47328244,20,1.45
lamar_rundberg$lamar_braker,4,pm_off,135,253.3703704,23.34074074,20,1.45
lamar_rundberg$lamar_braker,5,pm_off,115,275.5304348,22.96521739,20,1.45
lamar_rundberg$lamar_braker,6,pm_off,125,283.424,23.952,20,1.45
lamar_rundberg$lamar_braker,0,pm_peak,221,308,20.67420814,20,1.45
lamar_rundberg$lamar_braker,1,pm_peak,326,327.9294479,19.21779141,20,1.45
lamar_rundberg$lamar_braker,2,pm_peak,231,270.2727273,21.38095238,20,1.45
lamar_rundberg$lamar_braker,3,pm_peak,256,279.3945313,21.234375,20,1.45
lamar_rundberg$lamar_braker,4,pm_peak,219,346.109589,18.13242009,20,1.45
lamar_rundberg$lamar_braker,5,pm_peak,157,294.5796178,21.67515924,20,1.45
lamar_rundberg$lamar_braker,6,pm_peak,196,280.8520408,22.40816327,20,1.45
lamar_braker$lamar_parmer,0,am_off,47,171.6595745,40.34042553,21,1.87
lamar_braker$lamar_parmer,1,am_off,42,226.1428571,35.95238095,21,1.87
lamar_braker$lamar_parmer,2,am_off,52,214.9807692,37.46153846,21,1.87
lamar_braker$lamar_parmer,3,am_off,32,184,38.53125,21,1.87
lamar_braker$lamar_parmer,4,am_off,44,194.4090909,37.84090909,21,1.87
lamar_braker$lamar_parmer,5,am_off,65,182.5230769,39.09230769,21,1.87
lamar_braker$lamar_parmer,6,am_off,82,193.0853659,37.75609756,21,1.87
lamar_braker$lamar_parmer,0,am_peak,183,232.9016393,33.36612022,21,1.87
lamar_braker$lamar_parmer,1,am_peak,268,197,35.67910448,21,1.87
lamar_braker$lamar_parmer,2,am_peak,228,217.1666667,33.62719298,21,1.87
lamar_braker$lamar_parmer,3,am_peak,212,216.3632075,33.72169811,21,1.87
lamar_braker$lamar_parmer,4,am_peak,220,199.2409091,35.26363636,21,1.87
lamar_braker$lamar_parmer,5,am_peak,154,201.3571429,37.09090909,21,1.87
lamar_braker$lamar_parmer,6,am_peak,123,176.601626,39.25203252,21,1.87
lamar_braker$lamar_parmer,0,mid_day,525,203.952381,34.09714286,21,1.87
lamar_braker$lamar_parmer,1,mid_day,530,202.6132075,34.47924528,21,1.87
lamar_braker$lamar_parmer,2,mid_day,426,211.5375587,33.84741784,21,1.87
lamar_braker$lamar_parmer,3,mid_day,370,200.9783784,34.45135135,21,1.87
lamar_braker$lamar_parmer,4,mid_day,454,235.0969163,32.25991189,21,1.87
lamar_braker$lamar_parmer,5,mid_day,476,212.052521,32.87815126,21,1.87
lamar_braker$lamar_parmer,6,mid_day,538,203.0446097,34.02788104,21,1.87
lamar_braker$lamar_parmer,0,pm_off,191,186.591623,37.31937173,21,1.87
lamar_braker$lamar_parmer,1,pm_off,197,194.7817259,35.78172589,21,1.87
lamar_braker$lamar_parmer,2,pm_off,161,206.9689441,36.67080745,21,1.87
lamar_braker$lamar_parmer,3,pm_off,169,202.1183432,34.78698225,21,1.87
lamar_braker$lamar_parmer,4,pm_off,217,196.8018433,35.40092166,21,1.87
lamar_braker$lamar_parmer,5,pm_off,181,196.5524862,35.4198895,21,1.87
lamar_braker$lamar_parmer,6,pm_off,191,195.5026178,35.76439791,21,1.87
lamar_braker$lamar_parmer,0,pm_peak,380,222.4315789,32.74210526,21,1.87
lamar_braker$lamar_parmer,1,pm_peak,451,257.1884701,29.33259424,21,1.87
lamar_braker$lamar_parmer,2,pm_peak,340,232.45,31.11470588,21,1.87
lamar_braker$lamar_parmer,3,pm_peak,332,238.3192771,31.29518072,21,1.87
lamar_braker$lamar_parmer,4,pm_peak,310,221.2129032,32.98387097,21,1.87
lamar_braker$lamar_parmer,5,pm_peak,309,201.579288,33.98381877,21,1.87
lamar_braker$lamar_parmer,6,pm_peak,357,193.7394958,35.45658263,21,1.87
